,date,search_term,interest,month,year,m_1,m_10,m_11,m_12,m_2,m_3,m_4,m_5,m_6,m_7,m_8,m_9,y_2018,y_2019,y_2020,y_2021,y_2022,interest_sa
1299,2019-11-24,secondary glazing,26,11,2019,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15.773477996908024
1300,2019-12-01,secondary glazing,34,12,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,42.09187951038176
1301,2019-12-08,secondary glazing,26,12,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,34.09187951038176
1302,2019-12-15,secondary glazing,18,12,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,26.091879510381755
1303,2019-12-22,secondary glazing,12,12,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,20.091879510381755
1304,2019-12-29,secondary glazing,22,12,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,30.091879510381755
1305,2020-01-05,secondary glazing,30,1,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30.0
1306,2020-01-12,secondary glazing,18,1,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18.0
1307,2020-01-19,secondary glazing,21,1,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.0
1308,2020-01-26,secondary glazing,29,1,2020,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.0
1309,2020-02-02,secondary glazing,26,2,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,26.60923565661447
1310,2020-02-09,secondary glazing,31,2,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,31.60923565661447
1311,2020-02-16,secondary glazing,31,2,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,31.60923565661447
1312,2020-02-23,secondary glazing,28,2,2020,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,28.60923565661447
1313,2020-03-01,secondary glazing,23,3,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,32.16291575767336
1314,2020-03-08,secondary glazing,17,3,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,26.162915757673357
1315,2020-03-15,secondary glazing,16,3,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,25.162915757673357
1316,2020-03-22,secondary glazing,7,3,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,16.162915757673357
1317,2020-03-29,secondary glazing,9,3,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18.162915757673357
1318,2020-04-05,secondary glazing,12,4,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,25.671735656614462
1319,2020-04-12,secondary glazing,15,4,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,28.671735656614462
1320,2020-04-19,secondary glazing,13,4,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,26.671735656614462
1321,2020-04-26,secondary glazing,11,4,2020,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,24.671735656614462
1322,2020-05-03,secondary glazing,13,5,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,28.086837471388883
1323,2020-05-10,secondary glazing,14,5,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,29.086837471388883
1324,2020-05-17,secondary glazing,19,5,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,34.08683747138888
1325,2020-05-24,secondary glazing,16,5,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,31.086837471388883
1326,2020-05-31,secondary glazing,19,5,2020,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,34.08683747138888
1327,2020-06-07,secondary glazing,14,6,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,29.25191598127833
1328,2020-06-14,secondary glazing,27,6,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,42.25191598127833
1329,2020-06-21,secondary glazing,12,6,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,27.25191598127833
1330,2020-06-28,secondary glazing,13,6,2020,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,28.25191598127833
1331,2020-07-05,secondary glazing,23,7,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,38.574694412795495
1332,2020-07-12,secondary glazing,20,7,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,35.574694412795495
1333,2020-07-19,secondary glazing,29,7,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,44.574694412795495
1334,2020-07-26,secondary glazing,5,7,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,20.57469441279549
1335,2020-08-02,secondary glazing,17,8,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,27.368215413594292
1336,2020-08-09,secondary glazing,13,8,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,23.368215413594292
1337,2020-08-16,secondary glazing,26,8,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,36.36821541359429
1338,2020-08-23,secondary glazing,19,8,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,29.368215413594292
1339,2020-08-30,secondary glazing,35,8,2020,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,45.36821541359429
1340,2020-09-06,secondary glazing,21,9,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,15.898974804807743
1341,2020-09-13,secondary glazing,17,9,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,11.898974804807743
1342,2020-09-20,secondary glazing,33,9,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,27.898974804807743
1343,2020-09-27,secondary glazing,27,9,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,21.898974804807743
1344,2020-10-04,secondary glazing,49,10,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38.11111111111111
1345,2020-10-11,secondary glazing,42,10,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31.111111111111107
1346,2020-10-18,secondary glazing,41,10,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30.111111111111107
1347,2020-10-25,secondary glazing,36,10,2020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.111111111111107
1348,2020-11-01,secondary glazing,35,11,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24.77347799690802
1349,2020-11-08,secondary glazing,25,11,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.77347799690802
1350,2020-11-15,secondary glazing,25,11,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.77347799690802
1351,2020-11-22,secondary glazing,31,11,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.77347799690802
1352,2020-11-29,secondary glazing,31,11,2020,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20.77347799690802
1353,2020-12-06,secondary glazing,25,12,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,33.09187951038176
1354,2020-12-13,secondary glazing,13,12,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,21.091879510381755
1355,2020-12-20,secondary glazing,12,12,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20.091879510381755
1356,2020-12-27,secondary glazing,33,12,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,41.09187951038176
1357,2021-01-03,secondary glazing,43,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,43.0
1358,2021-01-10,secondary glazing,34,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34.0
1359,2021-01-17,secondary glazing,35,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35.0
1360,2021-01-24,secondary glazing,32,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32.0
1361,2021-01-31,secondary glazing,32,1,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32.0
1362,2021-02-07,secondary glazing,54,2,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,54.60923565661447
1363,2021-02-14,secondary glazing,26,2,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,26.60923565661447
1364,2021-02-21,secondary glazing,16,2,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,16.60923565661447
1365,2021-02-28,secondary glazing,32,2,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,32.60923565661447
1366,2021-03-07,secondary glazing,27,3,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,36.16291575767336
1367,2021-03-14,secondary glazing,28,3,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,37.16291575767336
1368,2021-03-21,secondary glazing,21,3,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,30.162915757673357
1369,2021-03-28,secondary glazing,18,3,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,27.162915757673357
1370,2021-04-04,secondary glazing,28,4,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,41.67173565661446
1371,2021-04-11,secondary glazing,27,4,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,40.67173565661446
1372,2021-04-18,secondary glazing,20,4,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,33.67173565661446
1373,2021-04-25,secondary glazing,28,4,2021,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,41.67173565661446
1374,2021-05-02,secondary glazing,21,5,2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,36.08683747138888
1375,2021-05-09,secondary glazing,18,5,2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,33.08683747138888
1376,2021-05-16,secondary glazing,11,5,2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,26.086837471388883
1377,2021-05-23,secondary glazing,24,5,2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,39.08683747138888
1378,2021-05-30,secondary glazing,9,5,2021,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,24.086837471388883
1379,2021-06-06,secondary glazing,17,6,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,32.25191598127833
1380,2021-06-13,secondary glazing,20,6,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,35.25191598127833
1381,2021-06-20,secondary glazing,5,6,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20.251915981278326
1382,2021-06-27,secondary glazing,24,6,2021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,39.25191598127833
1383,2021-07-04,secondary glazing,14,7,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,29.57469441279549
1384,2021-07-11,secondary glazing,0,7,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,15.574694412795491
1385,2021-07-18,secondary glazing,11,7,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,26.57469441279549
1386,2021-07-25,secondary glazing,13,7,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,28.57469441279549
1387,2021-08-01,secondary glazing,20,8,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,30.368215413594292
1388,2021-08-08,secondary glazing,16,8,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,26.368215413594292
1389,2021-08-15,secondary glazing,19,8,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,29.368215413594292
1390,2021-08-22,secondary glazing,7,8,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,17.368215413594292
1391,2021-08-29,secondary glazing,19,8,2021,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,29.368215413594292
1392,2021-09-05,secondary glazing,19,9,2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13.898974804807747
1393,2021-09-12,secondary glazing,21,9,2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15.898974804807747
1394,2021-09-19,secondary glazing,26,9,2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20.898974804807747
1395,2021-09-26,secondary glazing,42,9,2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,36.89897480480775
1396,2021-10-03,secondary glazing,42,10,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31.11111111111111
1397,2021-10-10,secondary glazing,38,10,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27.11111111111111
1398,2021-10-17,secondary glazing,48,10,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37.111111111111114
1399,2021-10-24,secondary glazing,20,10,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.11111111111111
1400,2021-10-31,secondary glazing,51,10,2021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40.111111111111114
1401,2021-11-07,secondary glazing,43,11,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32.77347799690803
1402,2021-11-14,secondary glazing,27,11,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16.773477996908024
1403,2021-11-21,secondary glazing,40,11,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29.773477996908024
1404,2021-11-28,secondary glazing,41,11,2021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30.773477996908024
1405,2021-12-05,secondary glazing,34,12,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,42.09187951038176
1406,2021-12-12,secondary glazing,22,12,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,30.091879510381755
1407,2021-12-19,secondary glazing,19,12,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,27.091879510381755
1408,2021-12-26,secondary glazing,9,12,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,17.091879510381755
1409,2022-01-02,secondary glazing,37,1,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37.0
1410,2022-01-09,secondary glazing,47,1,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47.0
1411,2022-01-16,secondary glazing,36,1,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36.0
1412,2022-01-23,secondary glazing,38,1,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38.0
1413,2022-01-30,secondary glazing,26,1,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26.000000000000004
1414,2022-02-06,secondary glazing,55,2,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,55.60923565661447
1415,2022-02-13,secondary glazing,41,2,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,41.60923565661447
1416,2022-02-20,secondary glazing,23,2,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,23.60923565661447
1417,2022-02-27,secondary glazing,34,2,2022,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,34.60923565661447
1418,2022-03-06,secondary glazing,38,3,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,47.16291575767336
1419,2022-03-13,secondary glazing,32,3,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,41.16291575767336
1420,2022-03-20,secondary glazing,32,3,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,41.16291575767336
1421,2022-03-27,secondary glazing,38,3,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,47.16291575767336
1422,2022-04-03,secondary glazing,33,4,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,46.671735656614466
1423,2022-04-10,secondary glazing,28,4,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,41.671735656614466
1424,2022-04-17,secondary glazing,21,4,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,34.671735656614466
1425,2022-04-24,secondary glazing,16,4,2022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,29.671735656614466
1426,2022-05-01,secondary glazing,35,5,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,50.08683747138889
1427,2022-05-08,secondary glazing,14,5,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,29.086837471388886
1428,2022-05-15,secondary glazing,25,5,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,40.08683747138889
1429,2022-05-22,secondary glazing,18,5,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,33.08683747138889
1430,2022-05-29,secondary glazing,14,5,2022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,29.086837471388886
1431,2022-06-05,secondary glazing,28,6,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43.25191598127833
1432,2022-06-12,secondary glazing,24,6,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,39.25191598127833
1433,2022-06-19,secondary glazing,17,6,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,32.25191598127833
1434,2022-06-26,secondary glazing,30,6,2022,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,45.25191598127833
1435,2022-07-03,secondary glazing,17,7,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,32.574694412795495
1436,2022-07-10,secondary glazing,25,7,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,40.574694412795495
1437,2022-07-17,secondary glazing,26,7,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,41.574694412795495
1438,2022-07-24,secondary glazing,28,7,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,43.574694412795495
1439,2022-07-31,secondary glazing,22,7,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,37.574694412795495
1440,2022-08-07,secondary glazing,24,8,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,34.3682154135943
1441,2022-08-14,secondary glazing,27,8,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,37.3682154135943
1442,2022-08-21,secondary glazing,41,8,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,51.3682154135943
1443,2022-08-28,secondary glazing,68,8,2022,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,78.3682154135943
1444,2022-09-04,secondary glazing,48,9,2022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,42.89897480480775
1445,2022-09-11,secondary glazing,81,9,2022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,75.89897480480775
1446,2022-09-18,secondary glazing,66,9,2022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,60.89897480480775
1447,2022-09-25,secondary glazing,86,9,2022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,80.89897480480775
1448,2022-10-02,secondary glazing,65,10,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54.111111111111114
1449,2022-10-09,secondary glazing,57,10,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.111111111111114
1450,2022-10-16,secondary glazing,44,10,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33.111111111111114
1451,2022-10-23,secondary glazing,54,10,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.111111111111114
1452,2022-10-30,secondary glazing,52,10,2022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41.111111111111114
1453,2022-11-06,secondary glazing,69,11,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,58.77347799690803
1454,2022-11-13,secondary glazing,45,11,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34.77347799690803
1455,2022-11-20,secondary glazing,100,11,2022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89.77347799690803
